9077
115954021;11.59341;48.14959;2;
115954025;11.59327;48.14939;3;
115954027;11.59304;48.14894;2;
115954029;11.59288;48.14872;3;
115954031;11.59284;48.14866;2;
115954032;11.59300;48.14863;2;
115954035;11.59334;48.14946;2;
115958862;11.59336;48.14859;2;
115958865;11.59356;48.14862;2;
115958867;11.59388;48.14880;2;
115958870;11.59427;48.14883;2;
115958871;11.59460;48.14885;4;
115958874;11.59440;48.14850;2;
115961963;11.59375;48.14868;2;
115976163;11.59516;48.14909;2;
115976167;11.59555;48.14931;2;
115976169;11.59608;48.14969;2;
115976171;11.59661;48.15004;3;
118185197;11.59417;48.15157;3;
118237826;11.59155;48.15058;3;
118249288;11.58533;48.14994;3;
118249295;11.58485;48.15007;2;
118258094;11.58757;48.14971;2;
118258102;11.58786;48.14992;2;
118258111;11.58801;48.15011;2;
118258117;11.58810;48.15038;2;
118258123;11.58805;48.15059;2;
118258127;11.58795;48.15081;2;
118258134;11.58774;48.15108;4;
118258141;11.58750;48.15116;3;
118258187;11.58750;48.15097;2;
118258191;11.58756;48.15100;2;
118258194;11.58797;48.15131;2;
118258196;11.58813;48.15149;4;
118258201;11.58815;48.15154;2;
118258206;11.58740;48.15110;2;
118258211;11.58735;48.15106;2;
118260388;11.58778;48.15146;4;
118260398;11.58846;48.15149;2;
118260402;11.58890;48.15148;2;
118260407;11.58928;48.15140;2;
118260416;11.58950;48.15131;2;
118260420;11.58991;48.15107;4;
118260423;11.59027;48.15087;2;
118260431;11.59058;48.15072;2;
118260437;11.59084;48.15062;2;
11840630;11.53749;48.15798;1;
11937156;11.52203;48.17589;1;
11937303;11.52231;48.17574;2;
11937316;11.52261;48.17561;2;
122442570;11.59144;48.14458;2;
123975965;11.59372;48.15461;2;
123975968;11.59327;48.15453;2;
123975972;11.59203;48.15382;4;
123975975;11.59160;48.15377;2;
123975976;11.59111;48.15367;2;
123975979;11.59087;48.15359;3;
123975984;11.59076;48.15409;4;
123975988;11.59055;48.15428;2;
123975993;11.59037;48.15452;4;
123987319;11.59022;48.15458;2;
123987320;11.59000;48.15428;2;
123987322;11.59023;48.15457;2;
123987323;11.58971;48.15397;2;
123987327;11.58948;48.15371;2;
123987328;11.58937;48.15358;2;
123987329;11.58893;48.15308;3;
123987332;11.58865;48.15274;2;
123987334;11.58784;48.15185;2;
123987335;11.58730;48.15128;2;
123988315;11.58715;48.15115;2;
123988317;11.58705;48.15104;2;
123988321;11.58663;48.15037;2;
123988323;11.58608;48.14994;4;
123988325;11.58858;48.15328;3;
123995236;11.58834;48.15328;2;
123995238;11.58799;48.15323;2;
123995240;11.58771;48.15327;3;
123996750;11.58883;48.15314;2;
123996756;11.58868;48.15323;2;
124025770;11.58882;48.15238;2;
124025774;11.58925;48.15264;2;
124025777;11.59025;48.15304;2;
124025781;11.59058;48.15304;3;
124025786;11.59103;48.15301;2;
124032821;11.58948;48.15278;4;
124032825;11.58820;48.15186;2;
124038368;11.59990;48.15708;4;
124303758;11.58659;48.13492;2;
125070955;11.58292;48.13389;2;
126173122;11.60303;48.15801;1;
126184390;11.60248;48.15639;1;
126192304;11.60400;48.15666;1;
126222142;11.60257;48.15624;2;
126222143;11.60251;48.15599;2;
126222146;11.60228;48.15570;2;
126222148;11.60155;48.15484;2;
126222151;11.60073;48.15375;2;
126222153;11.60069;48.15369;3;
129959877;11.59045;48.15473;2;
129959878;11.59050;48.15497;2;
129959880;11.59046;48.15568;2;
129959881;11.59038;48.15602;2;
129959882;11.59036;48.15659;4;
129960236;11.58929;48.15665;2;
129960583;11.59070;48.15658;4;
129960584;11.59065;48.15616;2;
129960585;11.59097;48.15575;2;
129960586;11.59108;48.15539;2;
129960587;11.59115;48.15468;3;
129960588;11.59096;48.15454;2;
129960589;11.59091;48.15424;4;
129960724;11.59145;48.15479;2;
129960728;11.59174;48.15485;2;
129961867;11.59359;48.15447;2;
129961868;11.59338;48.15439;2;
129961870;11.59314;48.15433;2;
129961871;11.59308;48.15415;2;
129961873;11.59289;48.15408;4;
129961875;11.59253;48.15398;2;
129961876;11.59241;48.15385;2;
129961878;11.59148;48.15379;4;
129961880;11.59114;48.15394;2;
129962875;11.59062;48.15399;2;
129962877;11.59050;48.15389;3;
129962878;11.59034;48.15362;2;
129962879;11.59029;48.15345;2;
129962880;11.59015;48.15318;2;
129962881;11.58924;48.15291;4;
129963750;11.59003;48.15304;5;
129963751;11.59025;48.15270;2;
129963752;11.59037;48.15229;2;
129963753;11.59037;48.15203;2;
129963754;11.59045;48.15181;2;
129963755;11.59079;48.15151;2;
129963756;11.59129;48.15112;2;
129963757;11.59140;48.15099;2;
129963758;11.59139;48.15089;2;
129963759;11.59166;48.15063;3;
129963760;11.59188;48.15073;2;
129963761;11.59173;48.15066;2;
129963786;11.58973;48.15258;4;
129964207;11.59326;48.15194;2;
130074540;11.55320;48.13613;2;
130342164;11.57141;48.14815;3;
130348088;11.57360;48.14751;2;
130348221;11.56890;48.14895;3;
130353676;11.57145;48.14821;3;
130353863;11.56927;48.14953;3;
130355109;11.57188;48.14887;3;
130355233;11.56995;48.14865;3;
130356128;11.57033;48.14925;4;
130356129;11.57041;48.14938;3;
130356245;11.57038;48.14852;3;
130357281;11.57077;48.14914;4;
130357283;11.57085;48.14926;3;
130357486;11.56955;48.14961;3;
130358856;11.56909;48.14890;4;
130358858;11.56820;48.14752;3;
130358861;11.56947;48.14948;5;
130359281;11.56810;48.14774;3;
130359873;11.56946;48.14737;3;
130359874;11.57070;48.14703;3;
130359881;11.56830;48.14768;4;
130360326;11.56936;48.14719;3;
130361166;11.57174;48.14904;3;
130362309;11.57036;48.14691;3;
130362316;11.57047;48.14707;4;
130362324;11.57124;48.14827;4;
130401399;11.57105;48.14881;2;
130401406;11.57134;48.14873;2;
130401425;11.57165;48.14891;5;
130401430;11.57100;48.14908;3;
130401436;11.57105;48.14798;3;
130401442;11.57126;48.14791;3;
130401448;11.56848;48.14831;3;
130401455;11.56868;48.14826;4;
130401461;11.57086;48.14768;4;
130401468;11.57107;48.14762;3;
130401475;11.56928;48.14810;3;
130401482;11.56939;48.14818;2;
130401489;11.56953;48.14820;2;
130401496;11.57022;48.14801;2;
130401502;11.57030;48.14793;2;
130401508;11.57034;48.14781;3;
130401517;11.56926;48.14884;2;
130401525;11.56954;48.14932;2;
130401533;11.56981;48.14925;2;
130401542;11.56953;48.14877;2;
130401549;11.56996;48.14935;3;
131743571;11.57068;48.14734;3;
131743581;11.57002;48.14721;3;
131743588;11.56843;48.14788;3;
131743593;11.56858;48.14761;3;
13883759;11.58119;48.16638;4;
13883760;11.58388;48.16569;3;
13883761;11.58332;48.16475;5;
13883762;11.58374;48.16425;3;
13883763;11.58421;48.16432;2;
13883942;11.55454;48.14658;3;
13883943;11.55808;48.14554;4;
13883946;11.56001;48.15765;3;
13883947;11.56224;48.15717;4;
13887958;11.56102;48.14953;2;
13888060;11.58560;48.17774;1;
13888123;11.56291;48.14902;4;
13890466;11.55314;48.16628;2;
13890467;11.55292;48.16548;2;
13890468;11.55366;48.16710;2;
13890469;11.55481;48.16798;2;
142109148;11.59077;48.15674;3;
142109153;11.59092;48.15719;2;
142109156;11.59124;48.15757;2;
142109161;11.59185;48.15812;3;
142109166;11.59185;48.15813;3;
142109172;11.59163;48.15820;3;
142109178;11.59136;48.15830;2;
142120043;11.59225;48.15990;3;
142127273;11.59191;48.15761;2;
142127278;11.59193;48.15789;2;
142138263;11.59171;48.15837;2;
142138268;11.59171;48.15848;2;
142138278;11.59198;48.15891;2;
142138283;11.59195;48.15897;2;
142138286;11.59207;48.15916;2;
142138288;11.59212;48.15929;2;
142138292;11.59211;48.15933;2;
142138294;11.59222;48.15941;2;
142138296;11.59231;48.15941;2;
142138299;11.59251;48.15963;4;
142138303;11.59197;48.15821;3;
142138312;11.59225;48.15841;2;
142138318;11.59241;48.15860;2;
142138324;11.59248;48.15874;2;
142138332;11.59254;48.15914;3;
142138337;11.59253;48.15922;2;
142138342;11.59258;48.15934;2;
142138352;11.59259;48.15958;2;
142138358;11.59301;48.16000;3;
142138362;11.59321;48.16023;2;
142138367;11.59373;48.16027;3;
142138372;11.59391;48.16033;2;
142138376;11.59423;48.16055;3;
142138381;11.59352;48.16019;2;
142138387;11.59339;48.16016;3;
142138392;11.59332;48.16009;2;
142138395;11.59183;48.15677;2;
142138396;11.59212;48.15664;2;
142140972;11.59794;48.15654;2;
142140975;11.59727;48.15630;2;
142144864;11.59423;48.15964;3;
142148943;11.59338;48.16026;3;
149265185;11.59045;48.15728;2;
149265189;11.59056;48.15746;2;
149267145;11.59262;48.15913;1;
149267148;11.59257;48.15981;4;
149267726;11.59275;48.15996;2;
149267732;11.59299;48.16009;2;
149267798;11.59311;48.16012;4;
15752326;11.53828;48.16677;2;
15752341;11.53833;48.16769;2;
15752346;11.53838;48.16792;2;
15752351;11.53880;48.16821;3;
15752367;11.54438;48.16975;2;
15752369;11.54509;48.16983;3;
15752372;11.54598;48.16997;2;
15752376;11.54656;48.17011;3;
15752377;11.54711;48.17024;2;
15752379;11.54751;48.17025;2;
15752380;11.54784;48.17032;3;
15752382;11.54822;48.17052;4;
15752384;11.54840;48.17071;2;
15752386;11.54865;48.17094;2;
15752388;11.54894;48.17110;2;
15752391;11.54927;48.17123;2;
15752394;11.55000;48.17131;2;
15752397;11.55035;48.17119;2;
15752401;11.55069;48.17114;2;
15752404;11.55103;48.17117;2;
15752405;11.55136;48.17131;2;
15752407;11.55166;48.17146;2;
15752410;11.55208;48.17170;2;
15752414;11.55248;48.17178;2;
15752416;11.55277;48.17174;2;
15752419;11.55311;48.17175;2;
15752420;11.55326;48.17179;2;
15752422;11.55355;48.17194;2;
15752424;11.55380;48.17214;2;
15752425;11.55407;48.17233;2;
15752427;11.55439;48.17241;2;
15752428;11.55471;48.17242;2;
15752454;11.56007;48.17397;2;
15752455;11.55986;48.17381;2;
15752456;11.55966;48.17359;2;
15752457;11.55947;48.17334;2;
15752461;11.55903;48.17307;2;
15752463;11.55858;48.17302;2;
15752467;11.55813;48.17266;2;
15752470;11.55781;48.17234;2;
15752471;11.55728;48.17207;2;
15752472;11.55693;48.17189;3;
15752476;11.55669;48.17139;2;
15752480;11.55673;48.17096;2;
15752482;11.55657;48.17070;2;
15752483;11.55631;48.17049;2;
15752487;11.55558;48.17008;2;
15752488;11.55514;48.16988;2;
15752491;11.55472;48.16979;2;
15752494;11.55439;48.16964;3;
15752497;11.55391;48.16929;2;
15752499;11.55335;48.16909;2;
15752503;11.55283;48.16879;2;
15752505;11.55221;48.16862;3;
15752507;11.55163;48.16853;2;
15752509;11.55095;48.16850;2;
15752512;11.55027;48.16861;4;
15752514;11.54997;48.16895;2;
15752516;11.54962;48.16941;2;
15752518;11.54937;48.16988;2;
15752520;11.54920;48.17022;2;
15752523;11.54891;48.17062;3;
15752526;11.54889;48.17093;2;
15752527;11.54895;48.17106;2;
15752531;11.54942;48.17127;3;
15752708;11.54797;48.17197;1;
15752713;11.54774;48.17134;2;
15752715;11.54801;48.17114;4;
15752717;11.54835;48.17090;2;
15752719;11.54866;48.17069;2;
15863376;11.58909;48.12485;1;
15863378;11.58254;48.12692;4;
158710131;11.54391;48.17039;2;
158710132;11.54417;48.17075;2;
158710133;11.54424;48.17097;3;
158710134;11.54472;48.17122;2;
158710135;11.54519;48.17147;2;
158710140;11.54719;48.17144;2;
158710214;11.54294;48.17075;2;
158710215;11.54326;48.17068;2;
158710216;11.54360;48.17068;2;
158710228;11.54271;48.17027;3;
158710247;11.54289;48.17054;2;
158710248;11.54301;48.17064;2;
158710249;11.54323;48.17068;3;
158710257;11.54428;48.17009;3;
158710275;11.54426;48.17020;2;
158710276;11.54426;48.17047;2;
158710308;11.54426;48.17035;3;
158710344;11.54447;48.17051;2;
158710345;11.54461;48.17081;2;
158710346;11.54476;48.17096;2;
158710347;11.54494;48.17114;2;
158710348;11.54511;48.17122;2;
158710349;11.54538;48.17125;2;
158710350;11.54570;48.17124;2;
158710351;11.54602;48.17123;2;
158711728;11.55933;48.17317;2;
158711729;11.55839;48.17292;2;
158712038;11.55671;48.17181;2;
158712039;11.55632;48.17182;2;
158712040;11.55582;48.17182;2;
158712041;11.55542;48.17177;2;
158712042;11.55496;48.17161;2;
158712043;11.55436;48.17127;2;
158712044;11.55402;48.17102;2;
158712045;11.55372;48.17090;2;
158712046;11.55336;48.17091;2;
158712047;11.55281;48.17091;2;
158712048;11.55250;48.17087;2;
158712049;11.55215;48.17076;2;
158712050;11.55178;48.17062;2;
158712139;11.55148;48.17056;2;
158712140;11.55118;48.17054;2;
158712141;11.55078;48.17042;2;
158712142;11.55050;48.17035;2;
158712143;11.55028;48.17043;2;
158712144;11.55012;48.17062;2;
158712145;11.54998;48.17077;2;
158712146;11.54974;48.17080;2;
158712147;11.54951;48.17074;2;
158712148;11.54936;48.17060;2;
158712149;11.54941;48.17045;2;
158712150;11.54954;48.17031;2;
158712151;11.54983;48.17016;2;
158712152;11.55000;48.17005;2;
158712154;11.54997;48.16988;2;
158712155;11.54978;48.16982;4;
158712156;11.54959;48.16991;2;
158712158;11.54930;48.16999;3;
158712202;11.54954;48.16956;3;
158712295;11.55265;48.17088;3;
158712384;11.55248;48.17069;2;
158712385;11.55221;48.17046;2;
158712387;11.55198;48.17033;3;
158712389;11.55130;48.17007;2;
158712390;11.55127;48.16993;2;
158712392;11.55134;48.16976;2;
158712394;11.55153;48.16958;2;
158712396;11.55178;48.16947;2;
158712399;11.55200;48.16941;3;
158712401;11.55216;48.16946;4;
158712403;11.55213;48.16961;2;
158712405;11.55200;48.16970;2;
158712407;11.55184;48.16981;2;
158712409;11.55175;48.16989;2;
158712411;11.55161;48.16989;2;
158712413;11.55160;48.16980;2;
158712415;11.55174;48.16976;1;
158712449;11.55201;48.17012;2;
158712450;11.55213;48.16985;2;
158712451;11.55221;48.16964;3;
158712866;11.55054;48.16850;2;
158713105;11.55293;48.16862;2;
158713106;11.55341;48.16851;2;
158713107;11.55371;48.16844;3;
158713108;11.55408;48.16834;2;
158713109;11.55427;48.16822;2;
158713110;11.55434;48.16800;2;
158713111;11.55430;48.16781;4;
158723260;11.55255;48.16469;2;
158723545;11.55297;48.16384;2;
158723546;11.55330;48.16380;2;
158723547;11.55372;48.16382;2;
158723548;11.55408;48.16389;2;
158723689;11.55267;48.16323;2;
158723742;11.55150;48.16203;4;
158723760;11.55265;48.16245;4;
158724870;11.55079;48.16620;3;
158724918;11.55109;48.16576;2;
158724919;11.55139;48.16544;2;
158724920;11.55157;48.16526;2;
158724921;11.55165;48.16504;2;
158724922;11.55161;48.16481;3;
158728541;11.54435;48.17397;2;
158728813;11.54765;48.17172;2;
158735193;11.54889;48.17069;3;
158735234;11.54904;48.17087;2;
158735235;11.54964;48.17092;2;
158735236;11.54964;48.17079;3;
158735481;11.55058;48.16762;2;
158735482;11.55091;48.16727;2;
158735483;11.55106;48.16699;2;
158735484;11.55121;48.16669;2;
158735485;11.55132;48.16648;2;
158735486;11.55161;48.16624;2;
158735489;11.55187;48.16612;2;
158735490;11.55213;48.16616;2;
158735491;11.55230;48.16634;2;
158735492;11.55233;48.16657;2;
158735493;11.55233;48.16684;2;
158735494;11.55227;48.16710;3;
158735667;11.55213;48.16736;2;
158735668;11.55207;48.16757;2;
158735669;11.55185;48.16776;2;
158735670;11.55161;48.16783;2;
158735671;11.55141;48.16776;2;
158735672;11.55118;48.16767;2;
158735674;11.55104;48.16759;2;
158735675;11.55089;48.16757;1;
158735781;11.55241;48.16720;2;
158735782;11.55261;48.16723;3;
158735783;11.55273;48.16713;2;
158735784;11.55287;48.16710;2;
158735785;11.55305;48.16710;2;
158735786;11.55331;48.16719;2;
158735787;11.55357;48.16728;4;
158735788;11.55374;48.16740;2;
158735826;11.55278;48.16493;3;
158735894;11.55275;48.16533;2;
158735895;11.55284;48.16594;2;
158735896;11.55307;48.16650;4;
158735897;11.55344;48.16707;2;
158735898;11.55359;48.16734;1;
158735976;11.55261;48.16701;2;
158735977;11.55275;48.16681;2;
158735978;11.55293;48.16664;2;
158736384;11.54672;48.16992;2;
158736385;11.54696;48.16956;2;
158736386;11.54720;48.16919;2;
158736387;11.54739;48.16899;3;
158736388;11.54760;48.16837;3;
158736434;11.54883;48.16869;3;
158736474;11.54866;48.16898;3;
158736792;11.54923;48.16850;2;
158736793;11.54973;48.16811;2;
158736794;11.55027;48.16796;3;
158737092;11.54685;48.16813;2;
158737094;11.54767;48.16695;3;
158737095;11.54745;48.16571;3;
158739248;11.55603;48.16847;2;
158739249;11.55567;48.16888;3;
158739250;11.55554;48.16873;2;
158739251;11.55532;48.16868;2;
158739252;11.55494;48.16872;2;
158739253;11.55471;48.16870;2;
158739254;11.55445;48.16863;2;
158739256;11.55404;48.16856;2;
158739331;11.55566;48.16912;3;
158739332;11.55532;48.16921;2;
158739333;11.55486;48.16921;2;
158739334;11.55471;48.16928;2;
158739335;11.55481;48.16946;2;
158739336;11.55503;48.16965;2;
158739337;11.55507;48.16987;3;
158739451;11.55600;48.16928;2;
158739452;11.55638;48.16942;2;
158739453;11.55664;48.16953;2;
158739454;11.55681;48.16965;2;
158739456;11.55700;48.16990;2;
158739457;11.55720;48.17013;3;
158739458;11.55986;48.17042;2;
158739459;11.56029;48.17044;2;
158739460;11.56078;48.17033;2;
158739461;11.56093;48.17029;3;
158739693;11.55744;48.17217;2;
158740015;11.55329;48.17091;4;
158740147;11.55321;48.17075;2;
158740148;11.55306;48.17051;2;
158740149;11.55295;48.17033;2;
158740150;11.55299;48.17015;3;
158740151;11.55286;48.17008;2;
158740152;11.55266;48.17002;2;
158740153;11.55260;48.16991;2;
158740155;11.55255;48.16987;2;
158740156;11.55250;48.16991;2;
158740157;11.55242;48.16996;2;
158740158;11.55234;48.16999;2;
158740159;11.55230;48.16987;2;
158740160;11.55229;48.16974;2;
15993418;11.52536;48.14069;2;
16259158;11.54816;48.17591;2;
16259161;11.54219;48.16993;4;
16259169;11.54157;48.17030;2;
16259170;11.54274;48.17055;2;
16259176;11.54232;48.16981;2;
16259177;11.54729;48.17556;2;
16259179;11.53789;48.16244;1;
16259194;11.53831;48.16604;2;
16259202;11.54459;48.17431;2;
16259208;11.54428;48.17382;2;
16259215;11.54204;48.17224;2;
16259216;11.54233;48.16954;2;
16259217;11.54592;48.17488;2;
16259225;11.55340;48.16836;2;
16259227;11.54269;48.17080;3;
16259231;11.54566;48.17152;2;
16259237;11.55048;48.16138;2;
16259238;11.54465;48.16993;2;
16259241;11.54865;48.17001;2;
16259242;11.54269;48.17014;2;
16259246;11.54150;48.17071;3;
16259250;11.54719;48.17113;2;
16259253;11.54780;48.17085;2;
16259259;11.54143;48.17050;2;
16259265;11.54259;48.17375;2;
16259266;11.54237;48.16971;3;
16259269;11.54301;48.17417;2;
16259273;11.54191;48.16939;3;
16259284;11.55111;48.16821;2;
16259286;11.53848;48.16611;2;
16259287;11.54730;48.15950;4;
16259297;11.54188;48.17021;2;
16259300;11.54562;48.17480;2;
16259307;11.54235;48.16992;2;
16259312;11.55090;48.17588;2;
16259316;11.55286;48.16839;2;
16259319;11.54451;48.17233;2;
16259321;11.54215;48.17163;2;
16259325;11.53905;48.16628;2;
16259328;11.54305;48.16981;2;
16259330;11.55458;48.16757;4;
16259331;11.55133;48.16156;4;
16259352;11.55317;48.16506;4;
16259358;11.54202;48.16948;3;
16259362;11.55050;48.16820;2;
16259366;11.54980;48.16841;2;
16259369;11.54495;48.17188;3;
16259378;11.54763;48.17575;2;
16259380;11.54383;48.16724;5;
16259384;11.54699;48.17533;2;
16259391;11.54488;48.17453;2;
16259394;11.55210;48.16831;2;
16259396;11.54263;48.16959;2;
16259397;11.54418;48.17312;2;
16259403;11.54251;48.16996;2;
16259406;11.54373;48.17020;3;
16259417;11.54931;48.16891;3;
16259420;11.55197;48.16158;2;
16259427;11.54214;48.17280;2;
16259430;11.53998;48.16646;4;
16259438;11.54845;48.17027;3;
16259444;11.54233;48.17337;2;
16259448;11.54219;48.16956;2;
16259455;11.54185;48.15652;2;
16259458;11.55317;48.16545;2;
16259472;11.54745;48.15960;4;
16259481;11.53825;48.16594;2;
16259494;11.54646;48.17501;2;
16259521;11.54864;48.17595;2;
16259524;11.54329;48.16999;2;
16259530;11.54634;48.17135;2;
16259532;11.54544;48.16755;1;
16259534;11.55383;48.16818;2;
16259541;11.54468;48.16983;3;
16259542;11.54210;48.16910;3;
16527601;11.56148;48.16000;4;
16527602;11.55831;48.16126;4;
16527603;11.55679;48.16132;3;
16527604;11.55311;48.16122;3;
16527605;11.55590;48.15885;4;
16527606;11.55772;48.15982;3;
16527607;11.55852;48.16028;2;
16527608;11.55893;48.16085;3;
16527609;11.55987;48.16053;3;
16527610;11.55952;48.15999;2;
16527613;11.55838;48.15937;2;
16527614;11.55969;48.16023;2;
16527615;11.55813;48.16007;2;
16527617;11.55659;48.16088;2;
16527618;11.55678;48.16098;3;
16527619;11.55679;48.16116;2;
16527621;11.56091;48.16018;2;
16527622;11.56199;48.15993;2;
16527625;11.55264;48.15230;3;
16527626;11.55198;48.15175;3;
16527627;11.55068;48.15250;3;
16527628;11.54890;48.15106;4;
16527629;11.56218;48.16629;4;
16527630;11.56474;48.16634;4;
16527631;11.56271;48.16463;4;
16527632;11.56228;48.16214;3;
16527633;11.56372;48.16192;3;
16527634;11.56272;48.16364;3;
16527635;11.56423;48.16350;4;
16527636;11.55894;48.16864;3;
16527637;11.55974;48.16631;3;
16527638;11.55833;48.16609;3;
