20516
540173761,11.70587,48.13551;
540173762,11.70447,48.13551;
540173764,11.69994,48.13311;
540173766,11.69380,48.13344;
540173767,11.68999,48.13722;
540173769,11.68983,48.13782;
540173772,11.69379,48.13385;
540173776,11.69203,48.14006;
540173782,11.68192,48.13715;
540173811,11.67215,48.13671;
540173820,11.67218,48.13677;
540173830,11.67330,48.13968;
540173840,11.61504,48.11947;
540173841,11.69254,48.14023;
540173842,11.53480,48.14630;
540173844,11.69261,48.14011;
540173849,11.69207,48.13343;
540173850,11.69022,48.13548;
540173852,11.69230,48.13542;
540173921,11.69694,48.13997;
540173922,11.69847,48.13968;
540173923,11.70006,48.13934;
540173924,11.70149,48.13905;
540173925,11.70291,48.13871;
540173926,11.70464,48.13822;
540173927,11.70589,48.13796;
540173928,11.69413,48.14038;
540173929,11.69410,48.14052;
540173937,11.50013,48.14341;
540173939,11.49684,48.14372;
540173940,11.49875,48.14354;
540173947,11.50768,48.14273;
540173948,11.51238,48.14220;
540173951,11.51890,48.14125;
540173958,11.49686,48.14381;
540173966,11.51513,48.14188;
540173969,11.51937,48.15021;
540174439,11.42447,48.18336;
540174989,11.65240,48.09237;
540174990,11.65187,48.09221;
540174994,11.55673,48.16161;
540174995,11.55305,48.16241;
540174996,11.55289,48.16241;
540174997,11.56139,48.14152;
540174998,11.56118,48.14155;
540175000,11.61203,48.12098;
540175001,11.61203,48.12089;
540175010,11.69956,48.11368;
540175011,11.69962,48.11377;
540175019,11.47532,48.18154;
540175020,11.47990,48.16793;
540175043,11.51162,48.17257;
540175066,11.52329,48.17667;
540175067,11.52566,48.17676;
540175068,11.53065,48.17629;
540175070,11.52137,48.17831;
540175071,11.52904,48.17765;
540175072,11.52922,48.17765;
540175073,11.52924,48.17680;
540175076,11.52918,48.17853;
540175077,11.52903,48.17853;
540175078,11.52897,48.18042;
540175080,11.52965,48.18207;
540175094,11.57275,48.17537;
540175101,11.57333,48.17234;
540175102,11.57316,48.17242;
540175105,11.64632,48.10574;
540175106,11.64645,48.10573;
540175108,11.65120,48.10461;
540175114,11.40761,48.17716;
540175116,11.64607,48.10109;
540175117,11.64411,48.09705;
540175121,11.47516,48.14289;
540175123,11.63740,48.09836;
540175124,11.63912,48.09798;
540175126,11.47198,48.14458;
540175127,11.47137,48.14425;
540175128,11.64604,48.09543;
540175129,11.64560,48.09513;
540175130,11.65421,48.09401;
540175132,11.65505,48.09360;
540175136,11.63662,48.10474;
540175179,11.44554,48.14867;
540175194,11.44368,48.16304;
540175301,11.52681,48.07829;
540175359,11.45906,48.14499;
540175363,11.50282,48.08982;
540175534,11.42711,48.15274;
540175590,11.41534,48.16149;
540175785,11.65009,48.16984;
540175836,11.57377,48.16918;
540175844,11.59246,48.11516;
540175846,11.59448,48.10332;
540175847,11.59257,48.10283;
540175848,11.59477,48.10217;
540175849,11.59297,48.10211;
540175855,11.59411,48.10199;
540175856,11.59413,48.10193;
540176610,11.51221,48.20166;
540176611,11.51213,48.19797;
540176612,11.51131,48.19804;
540176619,11.53347,48.13501;
540176620,11.53144,48.13570;
540176644,11.56351,48.20707;
540176670,11.58731,48.19265;
540176777,11.48498,48.21162;
540176806,11.67660,48.11949;
540176807,11.67660,48.11938;
540176808,11.67672,48.12000;
540176811,11.53363,48.21788;
540176814,11.67416,48.11939;
540176830,11.53909,48.21027;
540176832,11.67217,48.12293;
540176833,11.56281,48.21213;
540176910,11.65040,48.12866;
540176911,11.65921,48.13174;
540176912,11.65848,48.13085;
540176917,11.68290,48.12093;
540176927,11.64523,48.14717;
540176929,11.64668,48.14753;
540176986,11.63500,48.14029;
540176987,11.63488,48.14151;
540176988,11.66923,48.14430;
540176989,11.66878,48.14293;
540177058,11.66015,48.16663;
540177174,11.70721,48.13728;
540177175,11.70655,48.13612;
540177228,11.56834,48.11264;
540177229,11.56819,48.11240;
540177231,11.56823,48.11250;
540177236,11.55413,48.11245;
540177237,11.55409,48.11219;
540177307,11.55403,48.11236;
540177308,11.55403,48.11226;
540177310,11.69213,48.13995;
540177311,11.69342,48.13925;
540177312,11.70312,48.13326;
540177314,11.70591,48.13349;
540177316,11.70700,48.13339;
540177318,11.70592,48.13329;
540177319,11.69201,48.13318;
540177321,11.69052,48.13339;
540177322,11.69052,48.13349;
540177343,11.68906,48.13865;
540177348,11.53688,48.15383;
540177352,11.68598,48.14219;
540177371,11.70814,48.14322;
540177379,11.69545,48.14008;
540177380,11.69422,48.14006;
540178422,11.63765,48.12445;
540178423,11.63966,48.11661;
540178424,11.63752,48.11724;
540178425,11.63767,48.11749;
540178439,11.70433,48.12414;
540178533,11.70568,48.11209;
540178534,11.70558,48.11189;
540178569,11.48089,48.20971;
540179426,11.60297,48.19467;
540180054,11.48302,48.09108;
540180055,11.48494,48.09055;
540180068,11.61133,48.19540;
540180082,11.62764,48.17877;
540180099,11.62278,48.17368;
540180115,11.62596,48.17834;
548341256,11.51126,48.19785;
548341276,11.60078,48.14775;
548341277,11.60125,48.14762;
548341278,11.60079,48.14746;
548341302,11.57480,48.11441;
548342426,11.63559,48.12345;
548342427,11.63393,48.12590;
548342431,11.65884,48.10182;
548342432,11.66030,48.10151;
548342597,11.67230,48.12049;
548342679,11.54523,48.10760;
548343114,11.66094,48.08353;
548343115,11.66115,48.08389;
548343116,11.66614,48.08190;
548343117,11.66303,48.08284;
548349434,11.51635,48.18707;
548349435,11.51666,48.18646;
548349436,11.51682,48.18731;
548349437,11.51609,48.18701;
548349438,11.51750,48.18667;
548349439,11.51612,48.18743;
548349440,11.51781,48.18574;
548349441,11.51761,48.18615;
548349442,11.51812,48.18625;
548349451,11.63392,48.21141;
548349452,11.63363,48.21145;
548349454,11.63339,48.21127;
548349471,11.62503,48.21106;
548349481,11.62482,48.21072;
548349541,11.61945,48.21323;
548349558,11.62142,48.22378;
548349561,11.62219,48.22583;
548350069,11.51802,48.07000;
548352982,11.48394,48.21007;
548352987,11.48224,48.20960;
548352994,11.55673,48.15063;
548353059,11.52708,48.16928;
548353060,11.52824,48.17246;
548353064,11.52882,48.17214;
548353065,11.52849,48.16971;
548353066,11.52902,48.16941;
548353068,11.52711,48.16919;
548353123,11.58542,48.10419;
548353132,11.58197,48.09837;
548353465,11.52889,48.17233;
548353583,11.54979,48.13037;
548353857,11.50042,48.08065;
548353862,11.45688,48.15318;
548353863,11.41280,48.17742;
548353865,11.49090,48.20813;
548353869,11.52608,48.07448;
548353870,11.51996,48.08802;
548353871,11.55742,48.09269;
548353873,11.53718,48.10728;
548353874,11.53713,48.10761;
548353876,11.58843,48.12468;
548353879,11.58051,48.11374;
548353880,11.58210,48.11333;
548369050,11.51751,48.13727;
548369051,11.51729,48.13589;
548369053,11.59877,48.14090;
548369054,11.59883,48.14098;
548369074,11.62163,48.14110;
548369075,11.62109,48.14127;
548369185,11.61856,48.12983;
548369186,11.62032,48.12963;
548374493,11.51668,48.11047;
548376355,11.52054,48.11387;
548376356,11.51385,48.11342;
548376365,11.52084,48.10853;
548376366,11.52289,48.10613;
548376367,11.51773,48.10462;
548376370,11.51649,48.11082;
548376371,11.51728,48.11104;
548389983,11.67684,48.11911;
548396112,11.46078,48.21398;
548396143,11.45864,48.21136;
548402351,11.57392,48.17087;
552096926,11.61913,48.16183;
552096931,11.59279,48.14663;
552096935,11.65473,48.13288;
552096960,11.62078,48.10973;
552096964,11.55801,48.11647;
552096967,11.55523,48.11236;
552096968,11.55517,48.11224;
565773040,11.65744,48.12625;
565773041,11.65874,48.12145;
565774851,11.53952,48.11428;
565774852,11.53980,48.11514;
565799536,11.50524,48.20028;
565799538,11.50723,48.21635;
565800150,11.58760,48.22017;
565994127,11.58710,48.22387;
565994130,11.61205,48.19168;
565994131,11.61189,48.19172;
565994142,11.63892,48.08799;
565995052,11.63057,48.09624;
565996514,11.64359,48.10370;
565999121,11.63027,48.10197;
565999122,11.63041,48.10259;
565999123,11.63031,48.10096;
565999405,11.64747,48.09402;
566002604,11.66223,48.09131;
566002605,11.66269,48.09185;
566002606,11.66565,48.09018;
566003072,11.67722,48.08383;
566003073,11.67714,48.08395;
566003074,11.67628,48.08427;
566003075,11.67640,48.08437;
566011437,11.65912,48.12367;
566012681,11.66222,48.12316;
566103632,11.64203,48.14182;
566103637,11.66826,48.12715;
566104243,11.67420,48.13359;
566104812,11.56611,48.19336;
566104824,11.70612,48.14540;
566110275,11.64973,48.16961;
566110276,11.64964,48.16966;
566135876,11.58090,48.13693;
566137533,11.70714,48.14771;
568137337,11.71271,48.11104;
568138755,11.46723,48.14594;
568138756,11.47215,48.14466;
568138763,11.46495,48.17737;
568138764,11.46806,48.17742;
568138788,11.48400,48.17861;
568138789,11.48555,48.17900;
568138807,11.48429,48.14160;
568138812,11.49417,48.13597;
568138813,11.49030,48.14054;
568138814,11.49353,48.14007;
568138815,11.49759,48.13957;
568138822,11.50269,48.12839;
568138823,11.50273,48.12971;
568138824,11.50264,48.12645;
568138825,11.50262,48.12619;
568138826,11.50279,48.12484;
568138838,11.47713,48.11462;
568138839,11.47608,48.11331;
568138840,11.49943,48.11208;
568138841,11.49749,48.11211;
568138860,11.48024,48.08845;
568138861,11.47863,48.08875;
568138862,11.48245,48.08771;
568138863,11.48377,48.08728;
568138877,11.50084,48.18427;
568138878,11.50083,48.18289;
568138957,11.50317,48.14077;
568138958,11.50306,48.14125;
568138959,11.50307,48.14172;
568138960,11.50307,48.14237;
568138962,11.50767,48.16478;
568138963,11.51008,48.16214;
568138964,11.51130,48.16071;
568138965,11.51404,48.15320;
568138966,11.51517,48.15244;
568138967,11.52998,48.14725;
568138968,11.51234,48.17251;
568138969,11.52096,48.17534;
568138970,11.51928,48.17704;
568138972,11.53125,48.17073;
568143363,11.47525,48.14234;
568143364,11.50295,48.08561;
568143365,11.50308,48.09725;
568143366,11.50296,48.09962;
568143371,11.52069,48.08955;
568143372,11.52274,48.09350;
568143373,11.52076,48.09889;
568143374,11.52342,48.09917;
568143375,11.52404,48.10070;
568143376,11.50241,48.11311;
568143377,11.50253,48.11746;
568143378,11.50266,48.12199;
568143379,11.49640,48.14094;
568143380,11.50280,48.13223;
568143381,11.50287,48.13410;
568143382,11.50293,48.13689;
568143383,11.50813,48.13531;
568143384,11.50311,48.13824;
568143385,11.50439,48.13961;
568143386,11.50692,48.13912;
568143387,11.50744,48.14039;
568143389,11.51698,48.11550;
568143390,11.51733,48.11857;
568143391,11.51919,48.11048;
568143392,11.52136,48.10793;
568143393,11.52157,48.11434;
568143394,11.52251,48.11477;
568143395,11.52286,48.11510;
568143396,11.52342,48.11518;
568143397,11.51930,48.12222;
568143401,11.51293,48.12786;
568143403,11.51258,48.13919;
568143404,11.51378,48.13774;
568143405,11.52028,48.13481;
568143406,11.52344,48.13477;
568143417,11.52979,48.09976;
568143418,11.55712,48.09065;
568143419,11.56293,48.09331;
568143420,11.56319,48.09364;
568143421,11.56387,48.09640;
568143422,11.56711,48.10117;
568143425,11.54220,48.11130;
568143427,11.52949,48.13092;
568143429,11.52975,48.13067;
568143432,11.52994,48.13078;
568143434,11.53249,48.14676;
568143438,11.54194,48.14558;
568143439,11.54784,48.14630;
568143440,11.56630,48.10918;
568143441,11.56920,48.11194;
568143442,11.56898,48.11207;
568143443,11.56992,48.11214;
568143444,11.55586,48.14400;
568143445,11.55629,48.14262;
568143446,11.56357,48.13202;
568143447,11.56496,48.13271;
568143448,11.56614,48.13444;
568143449,11.56778,48.13261;
568143450,11.56755,48.13363;
568143451,11.56022,48.13932;
568143452,11.56040,48.14132;
568143453,11.56079,48.14107;
568143454,11.56096,48.14050;
568143455,11.56501,48.13893;
568143456,11.56543,48.13833;
568143457,11.56596,48.14012;
568143458,11.56957,48.14111;
568143459,11.57091,48.09357;
568143460,11.57155,48.09383;
568143461,11.57061,48.10556;
568143462,11.58011,48.09583;
568143467,11.58922,48.09367;
568143468,11.58064,48.09649;
568143469,11.58386,48.09916;
568143471,11.58713,48.10014;
568143472,11.58905,48.10063;
568143473,11.59081,48.09509;
568143474,11.59143,48.10124;
568143475,11.59233,48.10147;
568143476,11.59323,48.10170;
568143477,11.59484,48.10210;
568143478,11.59705,48.10443;
568143479,11.59893,48.10307;
568143481,11.57425,48.10885;
568143482,11.57480,48.10913;
568143486,11.57548,48.11010;
568143487,11.57931,48.10850;
568143488,11.57973,48.10797;
568143489,11.58732,48.11539;
568143490,11.58956,48.11514;
568143496,11.57267,48.14276;
568143497,11.57289,48.14284;
568143498,11.57592,48.14544;
568143529,11.58441,48.13730;
568143530,11.58472,48.13931;
568143532,11.58251,48.14439;
568143533,11.58152,48.14465;
568143534,11.58287,48.14445;
568143537,11.59515,48.10921;
568143538,11.59135,48.11599;
568143539,11.59223,48.11515;
568143540,11.59302,48.11295;
568143541,11.59409,48.11489;
568143542,11.59596,48.10784;
568143543,11.61006,48.12107;
568143544,11.59242,48.12966;
568143547,11.59170,48.13686;
568143553,11.59868,48.14090;
568143554,11.60392,48.13559;
568143556,11.53748,48.15428;
568143558,11.54396,48.16197;
568143559,11.54157,48.16341;
568143560,11.54107,48.16372;
568143561,11.54692,48.16002;
568143562,11.54905,48.15818;
568143563,11.53418,48.16885;
568143567,11.53627,48.17629;
568143568,11.53900,48.17292;
568143569,11.53592,48.18699;
568143571,11.54427,48.17629;
568143574,11.53995,48.17905;
568143575,11.54661,48.18620;
568143576,11.55490,48.15351;
568143577,11.55575,48.15279;
568143578,11.55365,48.16138;
568143582,11.55289,48.18289;
568143583,11.55331,48.18289;
568143584,11.55381,48.18288;
568143586,11.55702,48.18635;
568143587,11.56271,48.16818;
568143588,11.56436,48.17076;
568143589,11.56476,48.17204;
568143590,11.56514,48.17239;
568143591,11.56556,48.17403;
568143593,11.55984,48.18668;
568143594,11.56956,48.18743;
568143595,11.56341,48.20598;
568143596,11.56312,48.20807;
568143597,11.56315,48.20964;
568143598,11.56303,48.21041;
568143599,11.56261,48.21351;
568143600,11.56226,48.21576;
568143601,11.56228,48.21799;
568143602,11.58614,48.16124;
568143603,11.58622,48.16223;
568143604,11.58657,48.16400;
568143605,11.58636,48.16643;
568143606,11.58884,48.16528;
568143607,11.58946,48.16571;
568143608,11.57361,48.16920;
568143610,11.57034,48.18737;
568143612,11.58529,48.17596;
568143613,11.58616,48.17029;
568143614,11.58606,48.17107;
568143615,11.58595,48.17234;
568143616,11.58581,48.17385;
568143618,11.58118,48.18772;
568143619,11.58455,48.18686;
568143620,11.58837,48.18788;
568143625,11.60202,48.15512;
568143626,11.60228,48.15526;
568143627,11.60342,48.15673;
568143630,11.59365,48.16986;
568143637,11.59686,48.17304;
568143639,11.60225,48.17786;
568143640,11.60861,48.18614;
568143641,11.60925,48.18619;
568143643,11.58396,48.19179;
568143644,11.58409,48.19361;
568143645,11.58394,48.19402;
568143646,11.58506,48.19924;
568143647,11.58588,48.20344;
568143648,11.58626,48.20617;
568143649,11.58665,48.20815;
568143651,11.60220,48.20099;
568143717,11.62014,48.10105;
568143719,11.63634,48.09862;
568143722,11.64549,48.09487;
568143723,11.64584,48.09507;
568143724,11.64612,48.09878;
568143725,11.64565,48.10007;
568143727,11.64852,48.09951;
568143728,11.64925,48.10073;
568143732,11.61381,48.11125;
568143735,11.61797,48.11603;
568143736,11.61143,48.12102;
568143737,11.61276,48.12126;
568143738,11.61307,48.12318;
568143739,11.62648,48.11751;
568143740,11.62765,48.11786;
568143741,11.62812,48.11792;
568143742,11.61206,48.13165;
568143743,11.61389,48.12746;
568143744,11.61450,48.12875;
568143746,11.61553,48.13054;
568143747,11.61563,48.13052;
568143748,11.61569,48.13050;
568143749,11.61541,48.13056;
568143753,11.61884,48.13049;
568143754,11.61501,48.14020;
568143756,11.62674,48.12920;
568143762,11.63208,48.11839;
568143763,11.63397,48.11805;
568143764,11.63524,48.11786;
568143765,11.64046,48.12645;
568143766,11.64095,48.12656;
568143767,11.64212,48.11592;
568143768,11.64981,48.10723;
568143769,11.64997,48.10754;
568143771,11.64442,48.12545;
568143772,11.63547,48.12709;
568143787,11.65840,48.07959;
568143789,11.65618,48.09750;
568143790,11.65681,48.12415;
568143791,11.65886,48.12334;
568143792,11.65574,48.13255;
568143796,11.67804,48.10972;
568143798,11.67973,48.11035;
568143801,11.67613,48.11324;
568143807,11.67428,48.11949;
568143808,11.68020,48.11909;
568143810,11.68517,48.13429;
568143812,11.68739,48.13431;
568143813,11.68521,48.13545;
568143814,11.68737,48.13547;
568143815,11.68897,48.13433;
568143818,11.68512,48.13770;
568143820,11.68760,48.14026;
568143825,11.61190,48.15157;
568143826,11.61570,48.15128;
568143827,11.61606,48.15423;
568143828,11.61713,48.15364;
568143829,11.61950,48.15352;
568143830,11.62028,48.15359;
568143831,11.62741,48.15361;
568143832,11.62978,48.15557;
568143834,11.63503,48.15414;
568143835,11.64411,48.15679;
568143836,11.64353,48.15689;
568143837,11.63656,48.17352;
568146342,11.69336,48.11627;
568146343,11.69678,48.11473;
568146344,11.69822,48.11427;
568146345,11.69917,48.11393;
568146346,11.70270,48.11284;
568146347,11.70572,48.11220;
568154052,11.58782,48.09580;
568154053,11.58877,48.09481;
568154054,11.58719,48.09679;
568154055,11.58726,48.09696;
568154060,11.63241,48.12380;
568154064,11.63228,48.12343;
568160294,11.45339,48.16434;
568191147,11.42209,48.17442;
568191151,11.42425,48.17427;
568191154,11.42552,48.17415;
568191155,11.42627,48.17408;
568191159,11.42356,48.17423;
568191160,11.42414,48.17417;
568191164,11.42541,48.17405;
568191879,11.42625,48.17398;
573779821,11.43287,48.17453;
573779827,11.42742,48.17707;
573779840,11.42859,48.17471;
573785277,11.63270,48.09698;
583446815,11.39182,48.18610;
583447423,11.38882,48.19290;
583447431,11.39010,48.19777;
583447441,11.39055,48.19981;
583447564,11.45776,48.14333;
583447625,11.69229,48.13150;
583448263,11.69417,48.12949;
583448265,11.69415,48.13150;
583448267,11.69712,48.13151;
594058418,11.39335,48.18562;
594058487,11.38949,48.19494;
594058488,11.39032,48.19696;
594058494,11.39217,48.19884;
594058495,11.39234,48.19947;
594058496,11.39371,48.19870;
594058537,11.42983,48.17361;
594058538,11.42938,48.17388;
594058539,11.42971,48.17440;
594058636,11.51844,48.19624;
594058637,11.51863,48.19619;
59406160,11.51557,48.06307;
59406169,11.51634,48.06527;
594063260,11.53884,48.09244;
594063261,11.53879,48.09351;
594063262,11.53887,48.09293;
594063264,11.54006,48.09281;
594063265,11.54777,48.12386;
594063270,11.54873,48.12452;
594063272,11.54883,48.12446;
594063274,11.54893,48.12469;
594063276,11.60444,48.12857;
594063277,11.60559,48.12934;
594063278,11.60751,48.13062;
594063281,11.56948,48.21044;
594063284,11.56932,48.21130;
594063285,11.58023,48.14830;
594063286,11.58322,48.14771;
594063287,11.57015,48.20974;
594063294,11.62890,48.10223;
594063295,11.62884,48.10279;
594063296,11.62967,48.10291;
594063297,11.63016,48.10236;
594063298,11.63457,48.12726;
594063299,11.63464,48.12741;
594063300,11.68120,48.13705;
594063302,11.68504,48.13302;
594063305,11.68473,48.13358;
594063306,11.68896,48.13148;
594063308,11.68891,48.13304;
594063311,11.68894,48.13340;
594063312,11.68887,48.13548;
594063314,11.68891,48.13684;
594063317,11.69265,48.13307;
594092448,11.70977,48.14170;
594092452,11.71093,48.14089;
594092458,11.70888,48.14237;
594092459,11.70833,48.14296;
594092460,11.70850,48.14270;
594755401,11.50526,48.17045;
594758012,11.69711,48.12949;
59495518,11.39462,48.12568;
59495597,11.38923,48.13111;
59495663,11.39180,48.13664;
59495694,11.40092,48.13430;
59495699,11.40313,48.13564;
59495702,11.40397,48.13610;
59495704,11.39995,48.13742;
59495705,11.40048,48.13938;
59495708,11.40153,48.13786;
59495715,11.40454,48.14009;
59496611,11.40783,48.12887;
59496625,11.41260,48.12758;
59496639,11.41051,48.14600;
59496642,11.41165,48.14113;
59496643,11.41498,48.13987;
59496646,11.41481,48.14067;
59496649,11.41442,48.14152;
59496651,11.41456,48.14154;
59496655,11.41365,48.14466;
59496657,11.41387,48.14265;
59496658,11.41429,48.14268;
59496660,11.41497,48.14277;
59496662,11.41476,48.14457;
59496663,11.41566,48.14292;
59496664,11.41554,48.14433;
59496665,11.41618,48.14420;
59496666,11.41449,48.14647;
59496667,11.41565,48.14645;
59496674,11.42077,48.13162;
59496694,11.42177,48.13207;
59496697,11.42330,48.13277;
59496711,11.42420,48.13563;
59496713,11.42509,48.13560;
59496714,11.42454,48.13597;
59496718,11.42574,48.13677;
59496721,11.41928,48.13607;
59496727,11.41723,48.14016;
59496728,11.41720,48.14034;
59496732,11.41802,48.14204;
59496734,11.41974,48.14068;
59496737,11.41637,48.14307;
59496739,11.41707,48.14393;
59496741,11.41699,48.14425;
59496742,11.41754,48.14380;
59496743,11.41751,48.14398;
59496744,11.41742,48.14430;
59496745,11.41713,48.14523;
59496746,11.41767,48.14328;
59496751,11.41880,48.14414;
59496752,11.41683,48.14648;
59496753,11.41835,48.14678;
59496757,11.42107,48.14349;
59496758,11.42089,48.14401;
59496762,11.42006,48.14560;
59496763,11.41994,48.14575;
59496765,11.41976,48.14722;
59496766,11.42037,48.14515;
59496767,11.42134,48.14551;
59496770,11.42340,48.13916;
59496773,11.42168,48.14146;
59496776,11.42248,48.14142;
59496778,11.42264,48.14140;
59496782,11.42337,48.14006;
59496785,11.42327,48.14153;
59496788,11.42455,48.13931;
59496790,11.42578,48.13953;
59496791,11.42628,48.13854;
59496792,11.42525,48.14040;
59496793,11.42438,48.14172;
59496794,11.42423,48.14197;
59496795,11.42196,48.14416;
59496796,11.42381,48.14284;
59496797,11.42336,48.14382;
59496798,11.42302,48.14457;
59496799,11.42312,48.14436;
59496800,11.42239,48.14566;
59496801,11.42234,48.14574;
59496802,11.42333,48.14593;
59496803,11.42394,48.14481;
59496804,11.42521,48.14411;
59496806,11.42535,48.14371;
59496807,11.42486,48.14503;
59496809,11.42428,48.14617;
59496812,11.42624,48.14494;
59496813,11.42536,48.14644;
59496814,11.42649,48.14670;
59497420,11.43318,48.13690;
59497421,11.43373,48.13689;
59497431,11.42707,48.13721;
59497432,11.42721,48.13702;
59497433,11.42707,48.13888;
59497434,11.42812,48.13727;
59497436,11.42896,48.13756;
59497438,11.42794,48.13924;
59497440,11.42893,48.13945;
59497444,11.42713,48.14460;
59497446,11.42764,48.14468;
59497447,11.42724,48.14683;
59497448,11.42783,48.14688;
59497451,11.42842,48.14516;
59497452,11.43015,48.14690;
59497453,11.43155,48.14692;
59497454,11.43313,48.13700;
59497455,11.43310,48.13774;
59497462,11.43637,48.13802;
59497464,11.43224,48.14494;
59497465,11.43507,48.14439;
59497466,11.43637,48.14287;
59497468,11.43481,48.14535;
59497469,11.43447,48.14652;
59497500,11.43877,48.13561;
59497510,11.44108,48.13664;
59497511,11.44110,48.13683;
59497550,11.44268,48.13643;
59497551,11.44421,48.13552;
59497552,11.44334,48.13692;
59497555,11.44573,48.13384;
59497556,11.44692,48.13353;
59497557,11.44651,48.13418;
59497559,11.44487,48.13600;
59497560,11.44552,48.13648;
59497564,11.43754,48.13834;
59497566,11.43841,48.13875;
59497568,11.43930,48.13916;
59497569,11.43887,48.13961;
59497571,11.44124,48.13705;
59497572,11.44173,48.13857;
59497574,11.43998,48.13961;
59497575,11.43955,48.14068;
59497577,11.44066,48.14045;
59497578,11.44080,48.14068;
59497579,11.44108,48.14105;
59497582,11.43804,48.14588;
59497584,11.43777,48.14658;
59497585,11.43745,48.14698;
59497586,11.43835,48.14483;
59497587,11.43927,48.14505;
59497589,11.44018,48.14218;
59497592,11.44184,48.14240;
59497593,11.44135,48.14401;
